IsInstruction,Rating,RT,Response,TrialName,TrialOrder,condition,dot,inertia,num_observations,num_targets,scene,sigma_v,sigma_w,sigma_x,spring,ID
False,23,12375,False,98_5.mp4,110,2,5.0,0.8,8.0,4.0,98.0,2.2,2.2857142857142856,120.5,0.0007142857142857143,Participant_64
False,100,14090,False,111_2.mp4,111,2,2.0,0.8,8.0,4.0,111.0,2.2,2.2857142857142856,120.5,0.002,Participant_64
False,55,11694,False,21_8.mp4,112,2,8.0,0.8,8.0,4.0,21.0,2.2,1.2142857142857144,120.5,0.0009285714285714286,Participant_64
False,69,11517,False,50_5.mp4,113,2,5.0,0.8,8.0,4.0,50.0,2.2,1.6428571428571428,120.5,0.0007142857142857143,Participant_64
False,62,11905,False,35_6.mp4,114,2,6.0,0.8,8.0,4.0,35.0,2.2,1.4285714285714284,120.5,0.0007142857142857143,Participant_64
False,71,11462,True,91_6.mp4,115,2,6.0,0.8,8.0,4.0,91.0,2.2,2.0714285714285716,120.5,0.0015714285714285715,Participant_64
False,17,12804,False,37_8.mp4,116,2,8.0,0.8,8.0,4.0,37.0,2.2,1.4285714285714284,120.5,0.0009285714285714286,Participant_64
False,71,11774,False,90_5.mp4,117,2,5.0,0.8,8.0,4.0,90.0,2.2,2.0714285714285716,120.5,0.0015714285714285715,Participant_64
False,20,11586,True,32_3.mp4,118,2,3.0,0.8,8.0,4.0,32.0,2.2,1.4285714285714284,120.5,0.0005,Participant_64
False,55,11679,False,14_1.mp4,119,2,1.0,0.8,8.0,4.0,14.0,2.2,1.0,120.5,0.002,Participant_64
False,15,11779,False,18_5.mp4,120,2,5.0,0.8,8.0,4.0,18.0,2.2,1.2142857142857144,120.5,0.0007142857142857143,Participant_64
False,71,12204,True,23_2.mp4,121,2,2.0,0.8,8.0,4.0,23.0,2.2,1.2142857142857144,120.5,0.0011428571428571427,Participant_64
False,29,11890,False,36_7.mp4,122,2,7.0,0.8,8.0,4.0,36.0,2.2,1.4285714285714284,120.5,0.0009285714285714286,Participant_64
False,73,13133,True,73_4.mp4,123,2,4.0,0.8,8.0,4.0,73.0,2.2,1.857142857142857,120.5,0.0013571428571428571,Participant_64
False,78,11477,False,123_6.mp4,124,2,6.0,0.8,8.0,4.0,123.0,2.2,2.5,120.5,0.0015714285714285715,Participant_64
False,58,11930,True,105_4.mp4,125,2,4.0,0.8,8.0,4.0,105.0,2.2,2.2857142857142856,120.5,0.0013571428571428571,Participant_64
False,31,12116,True,54_1.mp4,126,2,1.0,0.8,8.0,4.0,54.0,2.2,1.6428571428571428,120.5,0.0011428571428571427,Participant_64
False,66,12376,True,55_2.mp4,127,2,2.0,0.8,8.0,4.0,55.0,2.2,1.6428571428571428,120.5,0.0011428571428571427,Participant_64
False,82,63302,True,33_2.mp4,0,0,2.0,0.8,8.0,4.0,33.0,2.2,1.4285714285714284,120.5,0.0005,Participant_22
False,100,14871,False,63_8.mp4,1,0,8.0,0.8,8.0,4.0,63.0,2.2,1.6428571428571428,120.5,0.002,Participant_22
False,79,15126,False,118_7.mp4,2,0,7.0,0.8,8.0,4.0,118.0,2.2,2.5,120.5,0.0011428571428571427,Participant_22
False,92,12239,False,121_2.mp4,3,0,2.0,0.8,8.0,4.0,121.0,2.2,2.5,120.5,0.0013571428571428571,Participant_22
False,80,12579,False,66_3.mp4,4,0,3.0,0.8,8.0,4.0,66.0,2.2,1.857142857142857,120.5,0.0007142857142857143,Participant_22
False,100,12970,False,31_8.mp4,5,0,8.0,0.8,8.0,4.0,31.0,2.2,1.2142857142857144,120.5,0.002,Participant_22
False,47,14156,False,12_5.mp4,6,0,5.0,0.8,8.0,4.0,12.0,2.2,1.0,120.5,0.0017857142857142857,Participant_22
False,73,13459,True,46_7.mp4,7,0,7.0,0.8,8.0,4.0,46.0,2.2,1.4285714285714284,120.5,0.002,Participant_22
False,48,13128,True,105_2.mp4,8,0,2.0,0.8,8.0,4.0,105.0,2.2,2.2857142857142856,120.5,0.0013571428571428571,Participant_22
False,100,94554,False,94_7.mp4,9,0,7.0,0.8,8.0,4.0,94.0,2.2,2.0714285714285716,120.5,0.002,Participant_22
False,50,13215,False,39_8.mp4,10,0,8.0,0.8,8.0,4.0,39.0,2.2,1.4285714285714284,120.5,0.0011428571428571427,Participant_22
False,35,12811,True,0_1.mp4,11,0,1.0,0.8,8.0,4.0,0.0,2.2,1.0,120.5,0.0005,Participant_22
False,9,12875,False,124_5.mp4,12,0,5.0,0.8,8.0,4.0,124.0,2.2,2.5,120.5,0.0017857142857142857,Participant_22
False,23,425815,False,13_6.mp4,13,0,6.0,0.8,8.0,4.0,13.0,2.2,1.0,120.5,0.0017857142857142857,Participant_22
False,73,13787,True,104_1.mp4,14,0,1.0,0.8,8.0,4.0,104.0,2.2,2.2857142857142856,120.5,0.0013571428571428571,Participant_22
False,100,12507,False,70_7.mp4,15,0,7.0,0.8,8.0,4.0,70.0,2.2,1.857142857142857,120.5,0.0011428571428571427,Participant_22
False,80,11623,False,28_5.mp4,16,0,5.0,0.8,8.0,4.0,28.0,2.2,1.2142857142857144,120.5,0.0017857142857142857,Participant_22
False,83,15691,False,77_6.mp4,17,0,6.0,0.8,8.0,4.0,77.0,2.2,1.857142857142857,120.5,0.0017857142857142857,Participant_22
False,61,12947,True,96_1.mp4,18,0,1.0,0.8,8.0,4.0,96.0,2.2,2.2857142857142856,120.5,0.0005,Participant_22
False,76,12207,True,125_6.mp4,19,0,6.0,0.8,8.0,4.0,125.0,2.2,2.5,120.5,0.0017857142857142857,Participant_22
False,52,12775,False,7_8.mp4,20,0,8.0,0.8,8.0,4.0,7.0,2.2,1.0,120.5,0.0011428571428571427,Participant_22
False,55,12043,False,119_8.mp4,21,0,8.0,0.8,8.0,4.0,119.0,2.2,2.5,120.5,0.0011428571428571427,Participant_22
False,30,12660,False,30_7.mp4,22,0,7.0,0.8,8.0,4.0,30.0,2.2,1.2142857142857144,120.5,0.002,Participant_22
False,71,12468,False,122_3.mp4,23,0,3.0,0.8,8.0,4.0,122.0,2.2,2.5,120.5,0.0015714285714285715,Participant_22
False,51,13107,False,53_6.mp4,24,0,6.0,0.8,8.0,4.0,53.0,2.2,1.6428571428571428,120.5,0.0009285714285714286,Participant_22
False,41,62602,True,68_5.mp4,25,0,5.0,0.8,8.0,4.0,68.0,2.2,1.857142857142857,120.5,0.0009285714285714286,Participant_22
False,65,12026,True,24_1.mp4,26,0,1.0,0.8,8.0,4.0,24.0,2.2,1.2142857142857144,120.5,0.0013571428571428571,Participant_22
False,82,12072,False,91_4.mp4,27,0,4.0,0.8,8.0,4.0,91.0,2.2,2.0714285714285716,120.5,0.0015714285714285715,Participant_22
False,77,15028,True,43_4.mp4,28,0,4.0,0.8,8.0,4.0,43.0,2.2,1.4285714285714284,120.5,0.0015714285714285715,Participant_22
False,79,12179,True,100_5.mp4,29,0,5.0,0.8,8.0,4.0,100.0,2.2,2.2857142857142856,120.5,0.0009285714285714286,Participant_22
False,77,13623,False,6_7.mp4,30,0,7.0,0.8,8.0,4.0,6.0,2.2,1.0,120.5,0.0011428571428571427,Participant_22
False,64,12324,True,23_8.mp4,31,0,8.0,0.8,8.0,4.0,23.0,2.2,1.2142857142857144,120.5,0.0011428571428571427,Participant_22
False,77,12780,True,60_5.mp4,32,0,5.0,0.8,8.0,4.0,60.0,2.2,1.6428571428571428,120.5,0.0017857142857142857,Participant_22
False,83,12551,True,82_3.mp4,33,0,3.0,0.8,8.0,4.0,82.0,2.2,2.0714285714285716,120.5,0.0007142857142857143,Participant_22
False,72,12203,False,87_8.mp4,34,0,8.0,0.8,8.0,4.0,87.0,2.2,2.0714285714285716,120.5,0.0011428571428571427,Participant_22
False,74,11828,True,56_1.mp4,35,0,1.0,0.8,8.0,4.0,56.0,2.2,1.6428571428571428,120.5,0.0013571428571428571,Participant_22
False,77,12060,True,42_3.mp4,36,0,3.0,0.8,8.0,4.0,42.0,2.2,1.4285714285714284,120.5,0.0015714285714285715,Participant_22
False,62,11763,True,93_6.mp4,37,0,6.0,0.8,8.0,4.0,93.0,2.2,2.0714285714285716,120.5,0.0017857142857142857,Participant_22
False,67,34967,True,34_3.mp4,38,0,3.0,0.8,8.0,4.0,34.0,2.2,1.4285714285714284,120.5,0.0007142857142857143,Participant_22
False,86,13007,True,3_4.mp4,39,0,4.0,0.8,8.0,4.0,3.0,2.2,1.0,120.5,0.0007142857142857143,Participant_22
False,100,15583,True,110_7.mp4,40,0,7.0,0.8,8.0,4.0,110.0,2.2,2.2857142857142856,120.5,0.002,Participant_22
False,57,11637,True,41_2.mp4,41,0,2.0,0.8,8.0,4.0,41.0,2.2,1.4285714285714284,120.5,0.0013571428571428571,Participant_22
False,41,12543,False,37_6.mp4,42,0,6.0,0.8,8.0,4.0,37.0,2.2,1.4285714285714284,120.5,0.0009285714285714286,Participant_22
False,86,12191,True,50_3.mp4,43,0,3.0,0.8,8.0,4.0,50.0,2.2,1.6428571428571428,120.5,0.0007142857142857143,Participant_22
False,87,13512,True,59_4.mp4,44,0,4.0,0.8,8.0,4.0,59.0,2.2,1.6428571428571428,120.5,0.0015714285714285715,Participant_22
False,81,12403,False,117_6.mp4,45,0,6.0,0.8,8.0,4.0,117.0,2.2,2.5,120.5,0.0009285714285714286,Participant_22
False,73,13791,True,88_1.mp4,46,0,1.0,0.8,8.0,4.0,88.0,2.2,2.0714285714285716,120.5,0.0013571428571428571,Participant_22
False,79,12628,True,98_3.mp4,47,0,3.0,0.8,8.0,4.0,98.0,2.2,2.2857142857142856,120.5,0.0007142857142857143,Participant_22
False,78,12239,False,79_8.mp4,48,0,8.0,0.8,8.0,4.0,79.0,2.2,1.857142857142857,120.5,0.002,Participant_22
False,99,12444,False,47_8.mp4,49,0,8.0,0.8,8.0,4.0,47.0,2.2,1.4285714285714284,120.5,0.002,Participant_22
False,100,15472,False,4_5.mp4,50,0,5.0,0.8,8.0,4.0,4.0,2.2,1.0,120.5,0.0009285714285714286,Participant_22
False,83,13499,True,89_2.mp4,51,0,2.0,0.8,8.0,4.0,89.0,2.2,2.0714285714285716,120.5,0.0013571428571428571,Participant_22
False,82,12120,False,112_1.mp4,52,0,1.0,0.8,8.0,4.0,112.0,2.2,2.5,120.5,0.0005,Participant_22
False,66,13250,True,8_1.mp4,53,0,1.0,0.8,8.0,4.0,8.0,2.2,1.0,120.5,0.0013571428571428571,Participant_22
False,67,12568,True,107_4.mp4,54,0,4.0,0.8,8.0,4.0,107.0,2.2,2.2857142857142856,120.5,0.0015714285714285715,Participant_22
False,86,11795,True,126_7.mp4,55,0,7.0,0.8,8.0,4.0,126.0,2.2,2.5,120.5,0.002,Participant_22
False,51,38598,True,49_2.mp4,56,0,2.0,0.8,8.0,4.0,49.0,2.2,1.6428571428571428,120.5,0.0005,Participant_22
False,67,13403,False,67_4.mp4,57,0,4.0,0.8,8.0,4.0,67.0,2.2,1.857142857142857,120.5,0.0007142857142857143,Participant_22
False,83,12371,True,113_2.mp4,58,0,2.0,0.8,8.0,4.0,113.0,2.2,2.5,120.5,0.0005,Participant_22
False,75,12759,False,116_5.mp4,59,0,5.0,0.8,8.0,4.0,116.0,2.2,2.5,120.5,0.0009285714285714286,Participant_22
False,83,11850,True,83_4.mp4,60,0,4.0,0.8,8.0,4.0,83.0,2.2,2.0714285714285716,120.5,0.0007142857142857143,Participant_22
False,39,13228,True,99_4.mp4,61,0,4.0,0.8,8.0,4.0,99.0,2.2,2.2857142857142856,120.5,0.0007142857142857143,Participant_22
False,94,12871,True,111_8.mp4,62,0,8.0,0.8,8.0,4.0,111.0,2.2,2.2857142857142856,120.5,0.002,Participant_22
False,40,12707,True,81_2.mp4,63,0,2.0,0.8,8.0,4.0,81.0,2.2,2.0714285714285716,120.5,0.0005,Participant_22
False,28,45066,True,64_1.mp4,64,0,1.0,0.8,8.0,4.0,64.0,2.2,1.857142857142857,120.5,0.0005,Participant_22
False,98,170547,False,54_7.mp4,65,0,7.0,0.8,8.0,4.0,54.0,2.2,1.6428571428571428,120.5,0.0011428571428571427,Participant_22
False,21,13300,False,22_7.mp4,66,0,7.0,0.8,8.0,4.0,22.0,2.2,1.2142857142857144,120.5,0.0011428571428571427,Participant_22
False,12,13799,True,17_2.mp4,67,0,2.0,0.8,8.0,4.0,17.0,2.2,1.2142857142857144,120.5,0.0005,Participant_22
False,6,119157,False,61_6.mp4,68,0,6.0,0.8,8.0,4.0,61.0,2.2,1.6428571428571428,120.5,0.0017857142857142857,Participant_22
False,89,12114,False,71_8.mp4,69,0,8.0,0.8,8.0,4.0,71.0,2.2,1.857142857142857,120.5,0.0011428571428571427,Participant_22
False,100,12154,False,109_6.mp4,70,0,6.0,0.8,8.0,4.0,109.0,2.2,2.2857142857142856,120.5,0.0017857142857142857,Participant_22
False,74,11627,False,44_5.mp4,71,0,5.0,0.8,8.0,4.0,44.0,2.2,1.4285714285714284,120.5,0.0017857142857142857,Participant_22
False,87,14783,True,32_1.mp4,72,0,1.0,0.8,8.0,4.0,32.0,2.2,1.4285714285714284,120.5,0.0005,Participant_22
False,68,12055,True,35_4.mp4,73,0,4.0,0.8,8.0,4.0,35.0,2.2,1.4285714285714284,120.5,0.0007142857142857143,Participant_22
False,78,11731,True,123_4.mp4,74,0,4.0,0.8,8.0,4.0,123.0,2.2,2.5,120.5,0.0015714285714285715,Participant_22
False,81,12248,False,69_6.mp4,75,0,6.0,0.8,8.0,4.0,69.0,2.2,1.857142857142857,120.5,0.0009285714285714286,Participant_22
False,51,12181,True,102_7.mp4,76,0,7.0,0.8,8.0,4.0,102.0,2.2,2.2857142857142856,120.5,0.0011428571428571427,Participant_22
False,21,12840,True,16_1.mp4,77,0,1.0,0.8,8.0,4.0,16.0,2.2,1.2142857142857144,120.5,0.0005,Participant_22
False,100,11814,False,95_8.mp4,78,0,8.0,0.8,8.0,4.0,95.0,2.2,2.0714285714285716,120.5,0.002,Participant_22
False,40,12268,False,36_5.mp4,79,0,5.0,0.8,8.0,4.0,36.0,2.2,1.4285714285714284,120.5,0.0009285714285714286,Participant_22
False,83,11916,True,80_1.mp4,80,0,1.0,0.8,8.0,4.0,80.0,2.2,2.0714285714285716,120.5,0.0005,Participant_22
False,88,11934,True,106_3.mp4,81,0,3.0,0.8,8.0,4.0,106.0,2.2,2.2857142857142856,120.5,0.0015714285714285715,Participant_22
False,91,12139,True,114_3.mp4,82,0,3.0,0.8,8.0,4.0,114.0,2.2,2.5,120.5,0.0007142857142857143,Participant_22
False,87,11364,True,10_3.mp4,83,0,3.0,0.8,8.0,4.0,10.0,2.2,1.0,120.5,0.0015714285714285715,Participant_22
False,80,2936146,True,73_2.mp4,84,0,2.0,0.8,8.0,4.0,73.0,2.2,1.857142857142857,120.5,0.0013571428571428571,Participant_22
False,51,12100,True,15_8.mp4,85,0,8.0,0.8,8.0,4.0,15.0,2.2,1.0,120.5,0.002,Participant_22
False,76,12054,False,127_8.mp4,86,0,8.0,0.8,8.0,4.0,127.0,2.2,2.5,120.5,0.002,Participant_22
False,85,11799,True,2_3.mp4,87,0,3.0,0.8,8.0,4.0,2.0,2.2,1.0,120.5,0.0007142857142857143,Participant_22
False,88,12166,True,78_7.mp4,88,0,7.0,0.8,8.0,4.0,78.0,2.2,1.857142857142857,120.5,0.002,Participant_22
False,17,13126,True,75_4.mp4,89,0,4.0,0.8,8.0,4.0,75.0,2.2,1.857142857142857,120.5,0.0015714285714285715,Participant_22
False,23,17719,True,19_4.mp4,90,0,4.0,0.8,8.0,4.0,19.0,2.2,1.2142857142857144,120.5,0.0007142857142857143,Participant_22
False,7,14887,False,5_6.mp4,91,0,6.0,0.8,8.0,4.0,5.0,2.2,1.0,120.5,0.0009285714285714286,Participant_22
False,14,11967,True,26_3.mp4,92,0,3.0,0.8,8.0,4.0,26.0,2.2,1.2142857142857144,120.5,0.0015714285714285715,Participant_22
False,13,12775,False,108_5.mp4,93,0,5.0,0.8,8.0,4.0,108.0,2.2,2.2857142857142856,120.5,0.0017857142857142857,Participant_22
False,31,16960,False,51_4.mp4,94,0,4.0,0.8,8.0,4.0,51.0,2.2,1.6428571428571428,120.5,0.0007142857142857143,Participant_22
False,67,12646,True,97_2.mp4,95,0,2.0,0.8,8.0,4.0,97.0,2.2,2.2857142857142856,120.5,0.0005,Participant_22
False,0,12784,False,38_7.mp4,96,0,7.0,0.8,8.0,4.0,38.0,2.2,1.4285714285714284,120.5,0.0011428571428571427,Participant_22
False,73,12894,False,62_7.mp4,97,0,7.0,0.8,8.0,4.0,62.0,2.2,1.6428571428571428,120.5,0.002,Participant_22
False,11,12736,True,58_3.mp4,98,0,3.0,0.8,8.0,4.0,58.0,2.2,1.6428571428571428,120.5,0.0015714285714285715,Participant_22
False,17,12423,True,57_2.mp4,99,0,2.0,0.8,8.0,4.0,57.0,2.2,1.6428571428571428,120.5,0.0013571428571428571,Participant_22
False,0,12543,False,52_5.mp4,100,0,5.0,0.8,8.0,4.0,52.0,2.2,1.6428571428571428,120.5,0.0009285714285714286,Participant_22
False,14,12463,False,20_5.mp4,101,0,5.0,0.8,8.0,4.0,20.0,2.2,1.2142857142857144,120.5,0.0009285714285714286,Participant_22
False,13,12071,False,45_6.mp4,102,0,6.0,0.8,8.0,4.0,45.0,2.2,1.4285714285714284,120.5,0.0017857142857142857,Participant_22
False,72,12240,False,101_6.mp4,103,0,6.0,0.8,8.0,4.0,101.0,2.2,2.2857142857142856,120.5,0.0009285714285714286,Participant_22
False,17,12876,False,92_5.mp4,104,0,5.0,0.8,8.0,4.0,92.0,2.2,2.0714285714285716,120.5,0.0017857142857142857,Participant_22
False,7,12788,True,18_3.mp4,105,0,3.0,0.8,8.0,4.0,18.0,2.2,1.2142857142857144,120.5,0.0007142857142857143,Participant_22
False,17,12519,True,40_1.mp4,106,0,1.0,0.8,8.0,4.0,40.0,2.2,1.4285714285714284,120.5,0.0013571428571428571,Participant_22
False,100,43447,False,103_8.mp4,107,0,8.0,0.8,8.0,4.0,103.0,2.2,2.2857142857142856,120.5,0.0011428571428571427,Participant_22
False,10,13551,True,11_4.mp4,108,0,4.0,0.8,8.0,4.0,11.0,2.2,1.0,120.5,0.0015714285714285715,Participant_22
False,15,12352,True,115_4.mp4,109,0,4.0,0.8,8.0,4.0,115.0,2.2,2.5,120.5,0.0007142857142857143,Participant_22
False,78,12495,True,76_5.mp4,110,0,5.0,0.8,8.0,4.0,76.0,2.2,1.857142857142857,120.5,0.0017857142857142857,Participant_22
False,15,13295,True,48_1.mp4,111,0,1.0,0.8,8.0,4.0,48.0,2.2,1.6428571428571428,120.5,0.0005,Participant_22
False,70,13815,False,9_2.mp4,112,0,2.0,0.8,8.0,4.0,9.0,2.2,1.0,120.5,0.0013571428571428571,Participant_22
False,78,12543,False,21_6.mp4,113,0,6.0,0.8,8.0,4.0,21.0,2.2,1.2142857142857144,120.5,0.0009285714285714286,Participant_22
False,80,11568,False,86_7.mp4,114,0,7.0,0.8,8.0,4.0,86.0,2.2,2.0714285714285716,120.5,0.0011428571428571427,Participant_22
False,77,12063,True,72_1.mp4,115,0,1.0,0.8,8.0,4.0,72.0,2.2,1.857142857142857,120.5,0.0013571428571428571,Participant_22
False,19,13992,True,27_4.mp4,116,0,4.0,0.8,8.0,4.0,27.0,2.2,1.2142857142857144,120.5,0.0015714285714285715,Participant_22
False,79,84869,True,120_1.mp4,117,0,1.0,0.8,8.0,4.0,120.0,2.2,2.5,120.5,0.0013571428571428571,Participant_22
False,78,12279,False,14_7.mp4,118,0,7.0,0.8,8.0,4.0,14.0,2.2,1.0,120.5,0.002,Participant_22
False,92,11975,False,55_8.mp4,119,0,8.0,0.8,8.0,4.0,55.0,2.2,1.6428571428571428,120.5,0.0011428571428571427,Participant_22
False,88,12831,False,90_3.mp4,120,0,3.0,0.8,8.0,4.0,90.0,2.2,2.0714285714285716,120.5,0.0015714285714285715,Participant_22
False,97,25888,False,29_6.mp4,121,0,6.0,0.8,8.0,4.0,29.0,2.2,1.2142857142857144,120.5,0.0017857142857142857,Participant_22
False,99,16199,False,84_5.mp4,122,0,5.0,0.8,8.0,4.0,84.0,2.2,2.0714285714285716,120.5,0.0009285714285714286,Participant_22
False,71,12422,True,74_3.mp4,123,0,3.0,0.8,8.0,4.0,74.0,2.2,1.857142857142857,120.5,0.0015714285714285715,Participant_22
False,68,12265,True,25_2.mp4,124,0,2.0,0.8,8.0,4.0,25.0,2.2,1.2142857142857144,120.5,0.0013571428571428571,Participant_22
False,8,13162,True,1_2.mp4,125,0,2.0,0.8,8.0,4.0,1.0,2.2,1.0,120.5,0.0005,Participant_22
False,17,12767,False,85_6.mp4,126,0,6.0,0.8,8.0,4.0,85.0,2.2,2.0714285714285716,120.5,0.0009285714285714286,Participant_22
False,2,12316,True,65_2.mp4,127,0,2.0,0.8,8.0,4.0,65.0,2.2,1.857142857142857,120.5,0.0005,Participant_22
False,85,427383,False,101_7.mp4,0,1,7.0,0.8,8.0,4.0,101.0,2.2,2.2857142857142856,120.5,0.0009285714285714286,Participant_31
False,42,23551,True,1_3.mp4,1,1,3.0,0.8,8.0,4.0,1.0,2.2,1.0,120.5,0.0005,Participant_31
False,68,19886,True,80_2.mp4,2,1,2.0,0.8,8.0,4.0,80.0,2.2,2.0714285714285716,120.5,0.0005,Participant_31
False,71,34649,True,111_1.mp4,3,1,1.0,0.8,8.0,4.0,111.0,2.2,2.2857142857142856,120.5,0.002,Participant_31
False,26,17354,False,108_6.mp4,4,1,6.0,0.8,8.0,4.0,108.0,2.2,2.2857142857142856,120.5,0.0017857142857142857,Participant_31
False,11,22133,False,37_7.mp4,5,1,7.0,0.8,8.0,4.0,37.0,2.2,1.4285714285714284,120.5,0.0009285714285714286,Participant_31
False,21,16850,False,29_7.mp4,6,1,7.0,0.8,8.0,4.0,29.0,2.2,1.2142857142857144,120.5,0.0017857142857142857,Participant_31
False,80,16818,False,83_5.mp4,7,1,5.0,0.8,8.0,4.0,83.0,2.2,2.0714285714285716,120.5,0.0007142857142857143,Participant_31
False,9,15605,True,32_2.mp4,8,1,2.0,0.8,8.0,4.0,32.0,2.2,1.4285714285714284,120.5,0.0005,Participant_31
False,96,17873,True,126_8.mp4,9,1,8.0,0.8,8.0,4.0,126.0,2.2,2.5,120.5,0.002,Participant_31
False,95,18959,False,11_5.mp4,10,1,5.0,0.8,8.0,4.0,11.0,2.2,1.0,120.5,0.0015714285714285715,Participant_31
False,87,16158,True,105_3.mp4,11,1,3.0,0.8,8.0,4.0,105.0,2.2,2.2857142857142856,120.5,0.0013571428571428571,Participant_31
False,34,18753,False,43_5.mp4,12,1,5.0,0.8,8.0,4.0,43.0,2.2,1.4285714285714284,120.5,0.0015714285714285715,Participant_31
False,21,17342,True,96_2.mp4,13,1,2.0,0.8,8.0,4.0,96.0,2.2,2.2857142857142856,120.5,0.0005,Participant_31
False,26,14909,False,12_6.mp4,14,1,6.0,0.8,8.0,4.0,12.0,2.2,1.0,120.5,0.0017857142857142857,Participant_31
False,57,16763,True,48_2.mp4,15,1,2.0,0.8,8.0,4.0,48.0,2.2,1.6428571428571428,120.5,0.0005,Participant_31
False,80,34395,True,27_5.mp4,16,1,5.0,0.8,8.0,4.0,27.0,2.2,1.2142857142857144,120.5,0.0015714285714285715,Participant_31
False,5,15444,True,16_2.mp4,17,1,2.0,0.8,8.0,4.0,16.0,2.2,1.2142857142857144,120.5,0.0005,Participant_31
False,88,16353,True,79_1.mp4,18,1,1.0,0.8,8.0,4.0,79.0,2.2,1.857142857142857,120.5,0.002,Participant_31
False,58,15803,False,33_3.mp4,19,1,3.0,0.8,8.0,4.0,33.0,2.2,1.4285714285714284,120.5,0.0005,Participant_31
False,27,78974,True,74_4.mp4,20,1,4.0,0.8,8.0,4.0,74.0,2.2,1.857142857142857,120.5,0.0015714285714285715,Participant_31
False,64,17172,False,57_3.mp4,21,1,3.0,0.8,8.0,4.0,57.0,2.2,1.6428571428571428,120.5,0.0013571428571428571,Participant_31
False,18,15403,True,49_3.mp4,22,1,3.0,0.8,8.0,4.0,49.0,2.2,1.6428571428571428,120.5,0.0005,Participant_31
False,1,14273,True,7_1.mp4,23,1,1.0,0.8,8.0,4.0,7.0,2.2,1.0,120.5,0.0011428571428571427,Participant_31
False,6,15399,True,17_3.mp4,24,1,3.0,0.8,8.0,4.0,17.0,2.2,1.2142857142857144,120.5,0.0005,Participant_31
False,42,20202,True,39_1.mp4,25,1,1.0,0.8,8.0,4.0,39.0,2.2,1.4285714285714284,120.5,0.0011428571428571427,Participant_31
False,52,17612,False,99_5.mp4,26,1,5.0,0.8,8.0,4.0,99.0,2.2,2.2857142857142856,120.5,0.0007142857142857143,Participant_31
False,55,16443,True,72_2.mp4,27,1,2.0,0.8,8.0,4.0,72.0,2.2,1.857142857142857,120.5,0.0013571428571428571,Participant_31
False,21,17289,False,118_8.mp4,28,1,8.0,0.8,8.0,4.0,118.0,2.2,2.5,120.5,0.0011428571428571427,Participant_31
False,95,16173,True,103_1.mp4,29,1,1.0,0.8,8.0,4.0,103.0,2.2,2.2857142857142856,120.5,0.0011428571428571427,Participant_31
False,56,16123,False,34_4.mp4,30,1,4.0,0.8,8.0,4.0,34.0,2.2,1.4285714285714284,120.5,0.0007142857142857143,Participant_31
False,59,15265,True,121_3.mp4,31,1,3.0,0.8,8.0,4.0,121.0,2.2,2.5,120.5,0.0013571428571428571,Participant_31
False,90,17033,True,90_4.mp4,32,1,4.0,0.8,8.0,4.0,90.0,2.2,2.0714285714285716,120.5,0.0015714285714285715,Participant_31
False,92,16418,True,127_1.mp4,33,1,1.0,0.8,8.0,4.0,127.0,2.2,2.5,120.5,0.002,Participant_31
False,32,14844,True,10_4.mp4,34,1,4.0,0.8,8.0,4.0,10.0,2.2,1.0,120.5,0.0015714285714285715,Participant_31
False,61,14977,False,78_8.mp4,35,1,8.0,0.8,8.0,4.0,78.0,2.2,1.857142857142857,120.5,0.002,Participant_31
False,96,15878,True,94_8.mp4,36,1,8.0,0.8,8.0,4.0,94.0,2.2,2.0714285714285716,120.5,0.002,Participant_31
False,12,15568,False,36_6.mp4,37,1,6.0,0.8,8.0,4.0,36.0,2.2,1.4285714285714284,120.5,0.0009285714285714286,Participant_31
False,83,15438,True,31_1.mp4,38,1,1.0,0.8,8.0,4.0,31.0,2.2,1.2142857142857144,120.5,0.002,Participant_31
False,60,14661,False,77_7.mp4,39,1,7.0,0.8,8.0,4.0,77.0,2.2,1.857142857142857,120.5,0.0017857142857142857,Participant_31
False,83,14470,False,93_7.mp4,40,1,7.0,0.8,8.0,4.0,93.0,2.2,2.0714285714285716,120.5,0.0017857142857142857,Participant_31
False,21,14667,False,115_5.mp4,41,1,5.0,0.8,8.0,4.0,115.0,2.2,2.5,120.5,0.0007142857142857143,Participant_31
False,4,16558,True,18_4.mp4,42,1,4.0,0.8,8.0,4.0,18.0,2.2,1.2142857142857144,120.5,0.0007142857142857143,Participant_31
False,98,17775,True,47_1.mp4,43,1,1.0,0.8,8.0,4.0,47.0,2.2,1.4285714285714284,120.5,0.002,Participant_31
False,42,17875,True,65_3.mp4,44,1,3.0,0.8,8.0,4.0,65.0,2.2,1.857142857142857,120.5,0.0005,Participant_31
False,60,15086,False,46_8.mp4,45,1,8.0,0.8,8.0,4.0,46.0,2.2,1.4285714285714284,120.5,0.002,Participant_31
False,89,15717,False,104_2.mp4,46,1,2.0,0.8,8.0,4.0,104.0,2.2,2.2857142857142856,120.5,0.0013571428571428571,Participant_31
False,51,15853,True,4_6.mp4,47,1,6.0,0.8,8.0,4.0,4.0,2.2,1.0,120.5,0.0009285714285714286,Participant_31
False,56,16446,True,66_4.mp4,48,1,4.0,0.8,8.0,4.0,66.0,2.2,1.857142857142857,120.5,0.0007142857142857143,Participant_31
